,Unnamed: 0,id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
204882,204882,17037,31,26,26,144,999999.96,78.970645169,6.0,200.67,1.8506891663,4.7,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204883,204883,17037,32,26,26,144,999999.96,85.144204632,6.0,186.12,1.1041627602,5.0,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204884,204884,17037,33,26,26,144,999999.96,87.785505019,6.0,180.52,0.8368586627,5.0,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204885,204885,17037,34,26,26,144,999999.96,91.41643707,6.0,173.35,-0.314447747,5.8,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204886,204886,17037,35,26,26,144,999999.96,97.766915702,6.0,162.09,-2.805844087,6.5,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204887,204887,17037,36,26,26,144,999999.96,104.61473043,6.0,151.48,-3.516567987,7.8,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204888,204888,17037,37,26,26,144,999999.96,103.33902423,6.0,153.35,-4.146710947,9.0,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204889,204889,17037,38,26,26,144,999999.96,99.811295371,6.0,158.77,-3.339549297,9.5,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204890,204890,17037,39,26,26,144,999999.96,100.19625295,6.0,158.16,-0.241080652,10.0,0,0,1,0,1000000.0,763,70.4,6.0,225.1,0,0,0
204891,204891,17037,40,26,26,144,999999.96,101.44702238,6.0,156.21,1.5859655122,9.8,0,0,1,0,1000000.0,763,70.4,6.0,225.1,1,0,1
204953,204953,17046,26,26,26,144,696400.0,80.0,6.75,225.1,2.1513648831,4.7,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204954,204954,17046,27,26,26,144,696400.0,80.974863978,6.75,222.39,2.3617217155,4.4,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204955,204955,17046,28,26,26,144,696400.0,81.977511722,6.75,219.67,1.2291722496,4.6,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204956,204956,17046,29,26,26,144,696400.0,82.844918802,6.75,217.37,1.6929686703,4.5,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204957,204957,17046,30,26,26,144,4090.63,0.4972424281,6.75,212.73,2.2742178006,4.7,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204958,204958,17046,31,26,26,144,3187.56,0.4107547905,6.75,200.67,1.8506891663,4.7,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204959,204959,17046,32,26,26,144,2979.38,0.4139420764,6.75,186.12,1.1041627602,5.0,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204960,204960,17046,33,26,26,144,2555.94,0.3661272464,6.75,180.52,0.8368586627,5.0,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204961,204961,17046,34,26,26,144,2340.63,0.3491528896,6.75,173.35,-0.314447747,5.8,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204962,204962,17046,35,26,26,144,1787.25,0.2851253314,6.75,162.09,-2.805844087,6.5,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204963,204963,17046,36,26,26,144,1564.54,0.267077987,6.75,151.48,-3.516567987,7.8,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204964,204964,17046,37,26,26,144,1436.72,0.2422674548,4.75,153.35,-4.146710947,9.0,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204965,204965,17046,38,26,26,144,1343.97,0.2188909718,4.75,158.77,-3.339549297,9.5,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,0,0
204966,204966,17046,39,26,26,144,1171.98,0.1916153354,4.75,158.16,-0.241080652,10.0,0,1,0,0,696400.0,780,80.0,6.75,225.1,0,1,2
205050,205050,17055,26,26,26,144,197763.0,80.0,5.625,225.1,2.1513648831,4.7,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205051,205051,17055,27,26,26,144,197763.0,80.974863978,5.625,222.39,2.3617217155,4.4,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205052,205052,17055,28,26,26,144,197763.0,81.977511722,5.625,219.67,1.2291722496,4.6,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205053,205053,17055,29,26,26,144,197763.0,82.844918802,5.625,217.37,1.6929686703,4.5,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205054,205054,17055,30,26,26,144,197763.0,84.651906172,5.625,212.73,2.2742178006,4.7,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205055,205055,17055,31,26,26,144,197763.0,89.7393731,5.625,200.67,1.8506891663,4.7,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205056,205056,17055,32,26,26,144,197763.0,96.754781861,5.625,186.12,1.1041627602,5.0,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205057,205057,17055,33,26,26,144,197763.0,99.756259694,5.625,180.52,0.8368586627,5.0,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205058,205058,17055,34,26,26,144,197763.0,103.88231901,5.625,173.35,-0.314447747,5.8,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205059,205059,17055,35,26,26,144,197763.0,111.09877229,5.625,162.09,-2.805844087,6.5,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205060,205060,17055,36,26,26,144,197763.0,118.88038025,5.625,151.48,-3.516567987,7.8,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205061,205061,17055,37,26,26,144,197763.0,117.43071405,5.625,153.35,-4.146710947,9.0,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205062,205062,17055,38,26,26,144,197763.0,113.4219311,5.625,158.77,-3.339549297,9.5,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205063,205063,17055,39,26,26,144,197763.0,113.8593829,5.625,158.16,-0.241080652,10.0,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205064,205064,17055,40,26,26,144,197763.0,115.28071186,5.625,156.21,1.5859655122,9.8,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205065,205065,17055,41,26,26,144,197762.56,111.80901487,5.625,161.06,2.6824968062,9.9,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205066,205066,17055,42,26,26,144,197762.56,111.85068282,5.625,161.0,3.0294986398,9.4,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205067,205067,17055,43,26,26,144,197762.56,115.40604931,5.625,156.04,2.6941105489,9.4,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,0,0
205068,205068,17055,44,26,26,144,197762.56,119.32913614,5.625,150.91,1.8755149375,9.2,0,0,1,0,197763.0,780,80.0,5.625,225.1,0,1,2
220220,220220,18169,26,26,26,144,50239.99,94.792433962,7.625,225.1,2.1513648831,4.7,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220221,220221,18169,27,26,26,144,50110.05,95.699398176,7.625,222.39,2.3617217155,4.4,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220222,220222,18169,28,26,26,144,49977.39,96.627879117,7.625,219.67,1.2291722496,4.6,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220223,220223,18169,29,26,26,144,49860.23,97.421384571,7.625,217.37,1.6929686703,4.5,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220224,220224,18169,30,26,26,144,49692.78,99.211994104,7.625,212.73,2.2742178006,4.7,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220225,220225,18169,31,26,26,144,49570.17,104.91499953,7.625,200.67,1.8506891663,4.7,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220226,220226,18169,32,26,26,144,49445.2,112.83159293,7.625,186.12,1.1041627602,5.0,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220227,220227,18169,33,26,26,144,49317.83,116.0321287,7.625,180.52,0.8368586627,5.0,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220228,220228,18169,34,26,26,144,49126.38,120.3623179,7.625,173.35,-0.314447747,5.8,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220229,220229,18169,35,26,26,144,49037.68,128.49118028,7.625,162.09,-2.805844087,6.5,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220230,220230,18169,36,26,26,144,48902.49,137.11194826,7.625,151.48,-3.516567987,7.8,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220231,220231,18169,37,26,26,144,48764.7,135.05833824,7.625,153.35,-4.146710947,9.0,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220232,220232,18169,38,26,26,144,48624.28,130.07216358,7.625,158.77,-3.339549297,9.5,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220233,220233,18169,39,26,26,144,48481.17,130.18953063,7.625,158.16,-0.241080652,10.0,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220234,220234,18169,40,26,26,144,48335.31,131.41813549,7.625,156.21,1.5859655122,9.8,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220235,220235,18169,41,26,26,144,48186.65,127.06872295,7.625,161.06,2.6824968062,9.9,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220236,220236,18169,42,26,26,144,48035.15,126.71642172,7.625,161.0,3.0294986398,9.4,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220237,220237,18169,43,26,26,144,47880.73,130.32401371,7.625,156.04,2.6941105489,9.4,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220238,220238,18169,44,26,26,144,47723.35,134.31129244,7.625,150.91,1.8755149375,9.2,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,0,0
220239,220239,18169,45,26,26,144,47562.94,130.43706522,7.625,154.87,1.6391549258,9.1,0,0,0,0,50350.0,694,95.0,7.625,225.1,0,1,2
220240,220240,18170,26,26,26,144,53788.0,69.854545455,7.875,225.1,2.1513648831,4.7,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220241,220241,18170,27,26,26,144,53673.78,70.55563368,7.875,222.39,2.3617217155,4.4,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220242,220242,18170,28,26,26,144,53557.29,71.274243,7.875,219.67,1.2291722496,4.6,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220243,220243,18170,29,26,26,144,53428.26,71.85486788,7.875,217.37,1.6929686703,4.5,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220244,220244,18170,30,26,26,144,53341.59,73.303040126,7.875,212.73,2.2742178006,4.7,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220245,220245,18170,31,26,26,144,53170.77,77.459603361,7.875,200.67,1.8506891663,4.7,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220246,220246,18170,32,26,26,144,53086.74,83.383051111,7.875,186.12,1.1041627602,5.0,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220247,220247,18170,33,26,26,144,52958.61,85.762221627,7.875,180.52,0.8368586627,5.0,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220248,220248,18170,34,26,26,144,52827.95,89.089122637,7.875,173.35,-0.314447747,5.8,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220249,220249,18170,35,26,26,144,52783.82,95.19833764,7.875,162.09,-2.805844087,6.5,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220250,220250,18170,36,26,26,144,52604.39,101.51996568,7.875,151.48,-3.516567987,7.8,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220251,220251,18170,37,26,26,144,52512.91,100.10760582,7.875,153.35,-4.146710947,9.0,0,0,1,0,53900.0,683,70.0,7.875,225.1,0,0,0
220252,220252,18170,38,26,26,144,52326.31,96.346609209,7.875,158.77,-3.339549297,9.5,0,0,1,0,53900.0,683,70.0,7.875,225.1,1,0,1
220253,220253,18171,28,24,28,144,70968.11,80.992966978,8.125,219.67,1.2291722496,4.6,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220254,220254,18171,29,24,28,144,70818.22,81.677083273,8.125,217.37,1.6929686703,4.5,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220255,220255,18171,30,24,28,144,70665.27,83.278348062,8.125,212.73,2.2742178006,4.7,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220256,220256,18171,31,24,28,144,70509.18,88.088260211,8.125,200.67,1.8506891663,4.7,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220257,220257,18171,32,24,28,144,70349.91,94.760058795,8.125,186.12,1.1041627602,5.0,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220258,220258,18171,33,24,28,144,70187.38,97.473940983,8.125,180.52,0.8368586627,5.0,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220259,220259,18171,34,24,28,144,70021.53,101.26574667,8.125,173.35,-0.314447747,5.8,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220260,220260,18171,35,24,28,144,69852.27,108.03864307,8.125,162.09,-2.805844087,6.5,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220261,220261,18171,36,24,28,144,69679.56,115.32007664,8.125,151.48,-3.516567987,7.8,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220262,220262,18171,37,24,28,144,69503.32,113.62570455,8.125,153.35,-4.146710947,9.0,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220263,220263,18171,38,24,28,144,69323.48,109.46284471,8.125,158.77,-3.339549297,9.5,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220264,220264,18171,39,24,28,144,69139.96,109.59412834,8.125,158.16,-0.241080652,10.0,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220265,220265,18171,40,24,28,144,68952.69,110.66166505,8.125,156.21,1.5859655122,9.8,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220266,220266,18171,41,24,28,144,68761.59,107.0318507,8.125,161.06,2.6824968062,9.9,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220267,220267,18171,42,24,28,144,68566.58,106.76807958,8.125,161.0,3.0294986398,9.4,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220268,220268,18171,43,24,28,144,68367.58,109.84216519,8.125,156.04,2.6941105489,9.4,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220269,220269,18171,44,24,28,144,68164.51,113.23876317,8.125,150.91,1.8755149375,9.2,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220270,220270,18171,45,24,28,144,67957.29,110.00782359,8.125,154.87,1.6391549258,9.1,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220271,220271,18171,46,24,28,144,67745.83,109.14400461,8.125,155.61,1.1759090317,9.0,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220272,220272,18171,47,24,28,144,67530.04,113.18224324,8.125,149.58,1.6681823188,8.8,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220273,220273,18171,48,24,28,144,67309.83,115.22426245,8.125,146.45,2.7159028846,8.3,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220274,220274,18171,49,24,28,144,67085.12,108.5469109,8.125,154.94,2.4566338212,8.2,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220275,220275,18171,50,24,28,144,66855.82,105.45345917,8.125,158.94,2.3664098989,8.2,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220276,220276,18171,51,24,28,144,66621.84,105.30967181,8.125,158.6,1.2690442628,7.8,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220277,220277,18171,52,24,28,144,66383.07,103.28464124,8.125,161.13,1.0810494182,8.0,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220278,220278,18171,53,24,28,144,66139.41,95.750814884,8.125,173.17,0.8929961554,7.6,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220279,220279,18171,54,24,28,144,65890.77,91.786600521,8.125,179.97,1.5073587076,7.3,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220280,220280,18171,55,24,28,144,65637.05,91.382389186,8.125,180.07,2.4222748689,7.2,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220281,220281,18171,56,24,28,144,65378.14,90.339624159,8.125,181.43,1.7170529058,6.6,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220282,220282,18171,57,24,28,144,65113.93,87.20128467,8.125,187.2,2.5560517331,6.2,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220283,220283,18171,58,24,28,144,64844.32,86.300839771,8.125,188.37,2.8685938252,6.2,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220284,220284,18171,59,24,28,144,64569.19,86.264396587,8.125,187.65,2.4436475652,5.7,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220285,220285,18171,60,24,28,144,64288.44,84.907438183,8.125,189.82,2.8363581757,5.7,0,0,1,1,71400.0,671,80.0,8.125,223.75,0,0,0
220286,220286,18172,28,24,28,144,40687.09,70.842366016,8.125,219.67,1.2291722496,4.6,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220287,220287,18172,29,24,28,144,40600.82,71.440153246,8.125,217.37,1.6929686703,4.5,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220288,220288,18172,30,24,28,144,40504.34,72.824916902,8.125,212.73,2.2742178006,4.7,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220289,220289,18172,31,24,28,144,40405.99,77.014141621,8.125,200.67,1.8506891663,4.7,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220290,220290,18172,32,24,28,144,40290.39,82.797191431,8.125,186.12,1.1041627602,5.0,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220291,220291,18172,33,24,28,144,40192.5,85.158278506,8.125,180.52,0.8368586627,5.0,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220292,220292,18172,34,24,28,144,40096.11,88.467870323,8.125,173.35,-0.314447747,5.8,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220293,220293,18172,35,24,28,144,39995.26,94.375546613,8.125,162.09,-2.805844087,6.5,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220294,220294,18172,36,24,28,144,39894.84,100.73226727,8.125,151.48,-3.516567987,7.8,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220295,220295,18172,37,24,28,144,39792.36,99.248304114,8.125,153.35,-4.146710947,9.0,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220296,220296,18172,38,24,28,144,39687.79,95.608311679,8.125,158.77,-3.339549297,9.5,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220297,220297,18172,39,24,28,144,39616.89,95.805601355,8.125,158.16,-0.241080652,10.0,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220298,220298,18172,40,24,28,144,39508.73,96.73673274,8.125,156.21,1.5859655122,9.8,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220299,220299,18172,41,24,28,144,39359.35,93.468957924,8.125,161.06,2.6824968062,9.9,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220300,220300,18172,42,24,28,144,39320.08,93.410499549,8.125,161.0,3.0294986398,9.4,1,0,0,1,40950.0,641,70.0,8.125,223.75,0,0,0
220301,220301,18172,43,24,28,144,39167.26,96.005127164,8.125,156.04,2.6941105489,9.4,1,0,0,1,40950.0,641,70.0,8.125,223.75,1,0,1
220302,220302,18173,28,24,28,144,106225.95,77.895532555,8.5,219.67,1.2291722496,4.6,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220303,220303,18173,29,24,28,144,106085.54,78.6156959,8.5,217.37,1.6929686703,4.5,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220304,220304,18173,30,24,28,144,105871.18,80.168118412,8.5,212.73,2.2742178006,4.7,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220305,220305,18173,31,24,28,144,105652.23,84.810357632,8.5,200.67,1.8506891663,4.7,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220306,220306,18173,32,24,28,144,105353.0,91.181459653,8.5,186.12,1.1041627602,5.0,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220307,220307,18173,33,24,28,144,104999.47,93.694577933,8.5,180.52,0.8368586627,5.0,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220308,220308,18173,34,24,28,144,104469.88,97.077800285,8.5,173.35,-0.314447747,5.8,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220309,220309,18173,35,24,28,144,103918.8,103.27390001,8.5,162.09,-2.805844087,6.5,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220310,220310,18173,36,24,28,144,103355.93,109.90887936,8.5,151.48,-3.516567987,7.8,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220311,220311,18173,37,24,28,144,102781.02,107.96470939,8.5,153.35,-4.146710947,9.0,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220312,220312,18173,38,24,28,144,102193.81,103.68330283,8.5,158.77,-3.339549297,9.5,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220313,220313,18173,39,24,28,144,101594.03,103.47232529,8.5,158.16,-0.241080652,10.0,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220314,220314,18173,40,24,28,144,100981.41,104.13225547,8.5,156.21,1.5859655122,9.8,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220315,220315,18173,41,24,28,144,100355.68,100.37069708,8.5,161.06,2.6824968062,9.9,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220316,220316,18173,42,24,28,144,99716.56,99.768648456,8.5,161.0,3.0294986398,9.4,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220317,220317,18173,43,24,28,144,99063.77,102.2660748,8.5,156.04,2.6941105489,9.4,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220318,220318,18173,44,24,28,144,98397.0,105.03076181,8.5,150.91,1.8755149375,9.2,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220319,220319,18173,45,24,28,144,97715.96,101.63677632,8.5,154.87,1.6391549258,9.1,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
220320,220320,18173,46,24,28,144,97020.34,100.43335407,8.5,155.61,1.1759090317,9.0,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,1,2
221244,221244,18226,30,24,30,144,359265.02,83.972430598,7.75,212.73,2.2742178006,4.7,0,0,0,0,360000.0,624,80.0,7.75,223.75,0,0,0
221245,221245,18226,31,24,30,144,359265.02,89.019061948,7.75,200.67,1.8506891663,4.7,0,0,0,0,360000.0,624,80.0,7.75,223.75,0,0,0
221246,221246,18226,32,24,30,144,359265.02,95.978160118,7.75,186.12,1.1041627602,5.0,0,0,0,0,360000.0,624,80.0,7.75,223.75,1,0,1
221247,221247,18227,30,24,30,144,199817.27,77.236870468,7.875,212.73,2.2742178006,4.7,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221248,221248,18227,31,24,30,144,199815.58,81.878011109,7.875,200.67,1.8506891663,4.7,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221249,221249,18227,32,24,30,144,199811.83,88.277198225,7.875,186.12,1.1041627602,5.0,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221250,221250,18227,33,24,30,144,199791.49,91.006423741,7.875,180.52,0.8368586627,5.0,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221251,221251,18227,34,24,30,144,199657.96,94.707237912,7.875,173.35,-0.314447747,5.8,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221252,221252,18227,35,24,30,144,199539.0,101.2259722,7.875,162.09,-2.805844087,6.5,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221253,221253,18227,36,24,30,144,199399.0,108.24007062,7.875,151.48,-3.516567987,7.8,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221254,221254,18227,37,24,30,144,199289.9,106.86165509,7.875,153.35,-4.146710947,9.0,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221255,221255,18227,38,24,30,144,199175.28,103.15431014,7.875,158.77,-3.339549297,9.5,1,0,0,0,200000.0,654,73.5,7.875,223.75,0,0,0
221256,221256,18227,39,24,30,144,199175.28,103.55216123,7.875,158.16,-0.241080652,10.0,1,0,0,0,200000.0,654,73.5,7.875,223.75,1,0,1
221257,221257,18228,30,24,30,144,233525.78,78.018968128,7.625,212.73,2.2742178006,4.7,0,0,1,1,233600.0,665,74.2,7.625,223.75,0,0,0
221258,221258,18228,31,24,30,144,233525.78,82.707804305,7.625,200.67,1.8506891663,4.7,0,0,1,1,233600.0,665,74.2,7.625,223.75,1,0,1
221305,221305,18233,30,24,30,144,284000.0,84.144220373,7.125,212.73,2.2742178006,4.7,0,0,1,0,284000.0,626,80.0,7.125,223.75,0,0,0
221306,221306,18233,31,24,30,144,284000.0,89.20117606,7.125,200.67,1.8506891663,4.7,0,0,1,0,284000.0,626,80.0,7.125,223.75,0,0,0
221307,221307,18233,32,24,30,144,284000.0,96.174511068,7.125,186.12,1.1041627602,5.0,0,0,1,0,284000.0,626,80.0,7.125,223.75,0,0,0
221308,221308,18233,33,24,30,144,284000.0,99.157988035,7.125,180.52,0.8368586627,5.0,0,0,1,0,284000.0,626,80.0,7.125,223.75,1,0,1
221577,221577,18252,28,24,28,144,611267.76,80.991353283,7.5,219.67,1.2291722496,4.6,0,0,0,1,615000.0,683,80.0,7.5,223.75,0,0,0
221578,221578,18252,29,24,28,144,609819.51,81.654406121,7.5,217.37,1.6929686703,4.5,0,0,0,1,615000.0,683,80.0,7.5,223.75,0,0,0
221579,221579,18252,30,24,28,144,608343.93,83.233537738,7.5,212.73,2.2742178006,4.7,0,0,0,1,615000.0,683,80.0,7.5,223.75,0,0,0
221580,221580,18252,31,24,28,144,607344.78,88.090843333,7.5,200.67,1.8506891663,4.7,0,0,0,1,615000.0,683,80.0,7.5,223.75,0,0,0
221581,221581,18252,32,24,28,144,606840.51,94.898519261,7.5,186.12,1.1041627602,5.0,0,0,0,1,615000.0,683,80.0,7.5,223.75,1,0,1
221582,221582,18253,26,26,26,144,240046.0,80.0,8.0,225.1,2.1513648831,4.7,0,1,0,0,240046.0,761,80.0,8.0,225.1,0,0,0
221583,221583,18253,27,26,26,144,240046.0,80.974863978,8.0,222.39,2.3617217155,4.4,0,1,0,0,240046.0,761,80.0,8.0,225.1,0,1,2
221584,221584,18254,26,26,26,144,316000.0,80.0,8.125,225.1,2.1513648831,4.7,0,1,0,0,316000.0,699,80.0,8.125,225.1,0,0,0
221585,221585,18254,27,26,26,144,316000.0,80.974863978,8.125,222.39,2.3617217155,4.4,0,1,0,0,316000.0,699,80.0,8.125,225.1,0,0,0
